E,E_ana,L,L_ana,N,N_ana,a_final,a_final_ana,a_initial,a_initial_ana,conservation,conservation_ana,deltaz,deltaz_ana,dt,iterations,method,program_time,skewness,skewness_ana,stdev,stdev_ana,time_ana
150.0,150.0,250.0,250.0,2048.0,2048.0,0.9995551359846618,1.0000000000000002,1.0,1.0,99.95551359846618,100.00000000000003,5.0,5.0,1e-18,609.0,rk,39.31137537956238,0.0011510882654922827,1.6838181182518236e-14,5.025749421373439,5.040529088482936,2.17537578124974e-14
150.0,150.0,400.0,400.0,512.0,512.0,0.7274456754081307,0.9864725643353275,1.0,1.0,72.74456754081307,98.64725643353275,5.0,5.0,1e-19,27898.0,rk,67.65070915222168,0.06886840215200737,-0.2156989880502362,2.96832240909118,189.94297067198298,3.5403249902493257e-13
150.0,150.0,400.0,400.0,512.0,512.0,0.727445675399826,0.9864726593663887,1.0,1.0,72.7445675399826,98.64726593663887,5.0,5.0,5e-19,5582.0,rk,10.977726936340332,0.06882474644742795,-0.21576158202639095,2.9684098585252974,189.94230435061738,3.540333574233701e-13
150.0,150.0,400.0,400.0,512.0,512.0,0.7274456751421995,0.9864726593663887,1.0,1.0,72.74456751421995,98.64726593663887,5.0,5.0,1e-18,2792.0,rk,5.430357933044434,0.06882476640672516,-0.21576158202639095,2.9684098369511913,189.94230435061738,3.540333574233701e-13
150.0,150.0,400.0,400.0,512.0,512.0,0.7274448451643611,0.9864726582851566,1.0,1.0,72.74448451643612,98.64726582851566,5.0,5.0,5e-18,560.0,rk,1.1603360176086426,0.06883852690658897,-0.21576086992181942,2.9683974410783085,189.9423119320888,3.5403334765774507e-13
150.0,150.0,400.0,400.0,512.0,512.0,0.727419189882172,0.9864726407695322,1.0,1.0,72.74191898821721,98.64726407695322,5.0,5.0,1e-17,281.0,rk,0.5400340557098389,0.06905243541532971,-0.21574933382834416,2.9682524159589367,189.94243474864436,3.540331894546201e-13
150.0,150.0,400.0,400.0,512.0,512.0,0.6617032872395102,0.9864774825884105,1.0,1.0,66.17032872395102,98.64774825884105,5.0,5.0,5e-17,59.0,rk,0.1157376766204834,0.15338692084684424,-0.21892251387746303,3.083727931415098,189.90841967447372,3.5407670507962037e-13
150.0,150.0,400.0,400.0,1024.0,1024.0,0.999997299156167,0.9999999999999999,1.0,1.0,99.9997299156167,99.99999999999999,5.0,5.0,5e-19,4258.0,rk,59.15341806411743,0.005655103613654217,5.893512822467004e-14,5.349811234701236,5.040486493361334,2.174227734374741e-14
150.0,150.0,400.0,400.0,1024.0,1024.0,0.9999137229468776,0.9999999999999999,1.0,1.0,99.99137229468776,99.99999999999999,5.0,5.0,1e-18,2129.0,rk,27.989468336105347,0.0056548539901823775,5.051585294439007e-14,5.349812956108885,5.040485537072974,2.174201953124739e-14
150.0,150.0,400.0,400.0,1024.0,1024.0,0.774120846305072,0.9999999999999999,1.0,1.0,77.41208463050721,99.99999999999999,5.0,5.0,5e-18,428.0,rk,5.933974742889404,0.005767151888713992,5.051452437019235e-14,5.354215940647082,5.040529726345952,2.1753929687497405e-14
150.0,150.0,400.0,400.0,1024.0,1024.0,0.0013947560567014084,0.9999999999999999,1.0,1.0,0.13947560567014083,99.99999999999999,5.0,5.0,1e-17,211.0,rk,2.6387274265289307,0.01166738817243679,1.6835207179202082e-14,5.347171908560261,5.040825880545721,2.1833585937497387e-14
150.0,150.0,400.0,400.0,2048.0,2048.0,0.9999896951594386,1.0000000000000002,1.0,1.0,99.99896951594386,100.00000000000003,5.0,5.0,5e-19,1436.0,rk,70.63851499557495,0.0030139883508886953,1.683816113330182e-14,5.007891618665337,5.040531089069928,2.1754296874997405e-14
