E,E_ana,L,L_ana,N,N_ana,a_final,a_final_ana,a_initial,a_initial_ana,conservation,conservation_ana,deltaz,deltaz_ana,dt,iterations,method,program_time,skewness,skewness_ana,stdev,stdev_ana,time_ana
150.0,150.0,400.0,400.0,4096.0,4096.0,1.0000000000001223,1.0000000000000002,1.0,1.0,100.00000000001224,100.00000000000003,5.0,5.0,5e-19,1178.0,cn,64.54655885696411,0.000825911886846204,-5.893326800509297e-14,5.029997909158803,5.0405395268646895,2.1756570312497396e-14
150.0,150.0,400.0,400.0,4096.0,4096.0,1.0000000000000602,1.0000000000000002,1.0,1.0,100.00000000000601,100.00000000000003,5.0,5.0,1e-18,594.0,cn,40.060494899749756,0.001128204262950452,1.68385960115145e-14,5.027582500974304,5.040487695982201,2.1742601562497397e-14
150.0,150.0,400.0,400.0,4096.0,4096.0,1.0000000000000568,1.0000000000000002,1.0,1.0,100.00000000000568,100.00000000000003,5.0,5.0,5e-18,154.0,cn,30.466076612472534,0.005829877870330128,-8.41715708168089e-15,5.00008742684706,5.040915013129719,2.185750390624738e-14
150.0,150.0,400.0,400.0,4096.0,4096.0,0.999999999999985,1.0000000000000002,1.0,1.0,99.99999999999851,100.00000000000003,5.0,5.0,1e-17,131.0,cn,32.75825333595276,0.0018378314051641094,-8.41695274737621e-15,5.064328669382769,5.040955804754272,2.1868441406247377e-14
150.0,150.0,400.0,400.0,4096.0,4096.0,1.0000000000000633,1.0000000000000002,1.0,1.0,100.00000000000632,100.00000000000003,5.0,5.0,5e-17,369.0,cn,41.33613920211792,-0.010662084061846152,-4.209638765054754e-14,5.327437079715268,5.040491782127221,2.1743703124997402e-14
150.0,150.0,400.0,400.0,4096.0,4096.0,1.0000000000008271,1.0000000000000002,1.0,1.0,100.00000000008271,100.00000000000003,5.0,5.0,1e-16,721.0,cn,47.84123086929321,-0.010975772092234418,-7.577011057247971e-14,5.348740297563071,5.040566890423883,2.17639414062474e-14
150.0,150.0,550.0,550.0,1024.0,1024.0,0.7274456754079213,0.9843556830923169,1.0,1.0,72.74456754079213,98.4355683092317,5.0,5.0,5e-19,16262.0,cn,46.177125453948975,-0.0681268713234775,-0.1503589421134358,17.419469224720032,268.8714924575185,1.6123830090344252e-13
150.0,150.0,550.0,550.0,1024.0,1024.0,0.7274456754073991,0.9843557062610272,1.0,1.0,72.74456754073991,98.43557062610272,5.0,5.0,1e-18,8142.0,cn,27.409417390823364,-0.06789828992548436,-0.1503821981300526,17.421821263324272,268.8712556868497,1.612383620606691e-13
150.0,150.0,550.0,550.0,1024.0,1024.0,0.7274456754081392,0.9843557053823175,1.0,1.0,72.74456754081392,98.43557053823176,5.0,5.0,5e-18,1690.0,cn,7.140956401824951,-0.06082992257601628,-0.15038131616498004,17.45406543994693,268.8712646668343,1.612383597413331e-13
150.0,150.0,550.0,550.0,1024.0,1024.0,0.7274456754081106,0.9843557861495721,1.0,1.0,72.74456754081106,98.43557861495721,5.0,5.0,1e-17,940.0,cn,3.5021910667419434,-0.041575536044503356,-0.15046236422534365,17.54676247934137,268.8704392370372,1.6123857287609868e-13
150.0,150.0,550.0,550.0,1024.0,1024.0,0.7274456754081661,0.9843559895279934,1.0,1.0,72.7445675408166,98.43559895279934,5.0,5.0,5e-17,790.0,cn,3.4503612518310547,0.09432299666446771,-0.1506662851392784,18.18468670085861,268.86836048909254,1.6123910913098154e-13
150.0,150.0,550.0,550.0,1024.0,1024.0,0.7274456754082291,0.9843558054448661,1.0,1.0,72.74456754082291,98.43558054448661,5.0,5.0,1e-16,1333.0,cn,4.267005920410156,0.1253131213132419,-0.1504817210986918,18.317096220682473,268.87024203354434,1.6123862377941896e-13
150.0,150.0,550.0,550.0,1024.0,1024.0,0.7274456754077705,0.9843556860055787,1.0,1.0,72.74456754077706,98.43556860055787,5.0,5.0,5e-16,6264.0,cn,16.882326126098633,0.13790500147539075,-0.15036186652166206,18.368191099942248,268.8714626859426,1.612383085938722e-13
150.0,150.0,550.0,550.0,2048.0,2048.0,1.000000000000137,1.0,1.0,1.0,100.0000000000137,100.0,5.0,5.0,1e-19,9350.0,cn,82.30111384391785,0.005759670607071303,2.5258015120161892e-14,5.001589056885249,5.040479640207953,2.1740429687497406e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,0.9999999999998235,1.0000000000000002,1.0,1.0,99.99999999998235,100.00000000000003,5.0,5.0,5e-19,1874.0,cn,18.498310565948486,0.005770477071644107,6.735399485105717e-14,5.0016823430838615,5.040497404531975,2.1745218749997406e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,1.0000000000000082,1.0000000000000002,1.0,1.0,100.00000000000082,100.00000000000003,5.0,5.0,1e-18,943.0,cn,10.78095817565918,0.005800579603726712,-3.367632110431715e-14,5.001988063189877,5.040531147058657,2.1754312499997405e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,1.000000000000004,1.0000000000000002,1.0,1.0,100.0000000000004,100.00000000000003,5.0,5.0,5e-18,225.0,cn,4.685430288314819,0.005508407181990119,2.5254418251962845e-14,5.019713917184077,5.040718926130021,2.1804851562497385e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,1.0000000000000024,1.0000000000000002,1.0,1.0,100.00000000000024,100.00000000000003,5.0,5.0,1e-17,169.0,cn,5.290645599365234,0.0008806309540817955,4.208639964460619e-14,5.094889344553807,5.040890489549811,2.1850925781247385e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,0.9999999999999833,1.0000000000000002,1.0,1.0,99.99999999999834,100.00000000000003,5.0,5.0,5e-17,392.0,cn,9.192952632904053,-0.009703282701923705,8.418850228321574e-15,5.3680574140782,5.04057705801225,2.17666796874974e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,0.9999999999999112,1.0000000000000002,1.0,1.0,99.99999999999112,100.00000000000003,5.0,5.0,1e-16,755.0,cn,8.516108274459839,-0.00994187894910048,4.2096547387557254e-14,5.39250032334562,5.040485406670855,2.1741984374997407e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,1.000000000001357,1.0000000000000002,1.0,1.0,100.00000000013569,100.00000000000003,5.0,5.0,5e-16,3730.0,cn,35.102487564086914,-0.0099907802354884,0.0,5.40115147083428,5.040485000976784,2.1741874999997404e-14
150.0,150.0,550.0,550.0,4096.0,4096.0,1.0000000000000029,1.0000000000000002,1.0,1.0,100.00000000000028,100.00000000000003,5.0,5.0,5e-19,1248.0,cn,67.57261681556702,0.0014736999057013758,-2.525716760209855e-14,5.02226664294466,5.040536018260436,2.1755624999997402e-14
150.0,150.0,550.0,550.0,4096.0,4096.0,1.0000000000000024,1.0000000000000002,1.0,1.0,100.00000000000024,100.00000000000003,5.0,5.0,1e-18,629.0,cn,40.57986044883728,0.001730618191744515,0.0,5.020360106173466,5.040486131129548,2.1742179687497403e-14
150.0,150.0,550.0,550.0,4096.0,4096.0,0.9999999999999897,1.0000000000000002,1.0,1.0,99.99999999999896,100.00000000000003,5.0,5.0,5e-18,161.0,cn,27.73890995979309,0.005652304014974462,-7.575648882840398e-14,5.000368311638164,5.040868986426174,2.184515624999739e-14
150.0,150.0,550.0,550.0,4096.0,4096.0,1.0000000000000069,1.0000000000000004,1.0,1.0,100.00000000000068,100.00000000000004,5.0,5.0,1e-17,134.0,cn,27.00321626663208,0.001689062141509214,-3.3675486093300195e-14,5.064278053230531,5.040572808068292,2.1765535156247396e-14
150.0,150.0,550.0,550.0,4096.0,4096.0,1.0000000000001752,1.0000000000000004,1.0,1.0,100.00000000001752,100.00000000000004,5.0,5.0,5e-17,371.0,cn,44.84007930755615,-0.01061490151916481,-8.418489437756907e-15,5.329473766390401,5.040649064860086,2.178606249999739e-14
150.0,150.0,550.0,550.0,4096.0,4096.0,1.0000000000000804,1.0000000000000002,1.0,1.0,100.00000000000804,100.00000000000003,5.0,5.0,1e-16,722.0,cn,41.63860273361206,-0.01095167630779208,-8.419186249391792e-15,5.34959586857186,5.040509998378812,2.17486132812474e-14
150.0,150.0,700.0,700.0,1024.0,1024.0,0.7274456754083807,0.9889962884707268,1.0,1.0,72.74456754083806,98.89962884707269,5.0,5.0,1e-19,26101.0,cn,66.92990851402283,-0.13714074412226043,-0.11957309478748056,3.539753555581667,339.66367332225394,3.8847396972837733e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.7274456754073138,0.9889962826942917,1.0,1.0,72.74456754073138,98.89962826942917,5.0,5.0,5e-19,5222.0,cn,14.768054246902466,-0.13717417564036716,-0.11956497088576401,3.5400026505185758,339.66375814381485,3.8847389697447113e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.7274456754077253,0.9889963096403688,1.0,1.0,72.74456754077254,98.89963096403687,5.0,5.0,1e-18,2613.0,cn,7.75469970703125,-0.13739452741417862,-0.11960286425383951,3.5411927210580454,339.6633624517684,3.884742363299398e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.7274456754081221,0.9889963223981817,1.0,1.0,72.74456754081221,98.89963223981817,5.0,5.0,5e-18,528.0,cn,2.186605930328369,-0.14204758495970354,-0.11962080226639725,3.5714491833362407,339.66317509607086,3.8847439697447097e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.72744567540817,0.9889964036679542,1.0,1.0,72.744567540817,98.89964036679541,5.0,5.0,1e-17,271.0,cn,1.3807015419006348,-0.15431233503544106,-0.11973502761857706,3.6657576726982275,339.66198141560204,3.884754199236899e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.727445675408139,0.9889964425178036,1.0,1.0,72.7445675408139,98.89964425178036,5.0,5.0,5e-17,93.0,cn,1.0795977115631104,-0.00983045953429397,-0.11978960499105164,5.764863112320851,339.6614106791455,3.8847590869322106e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.7274456754081359,0.9889965767810639,1.0,1.0,72.74456754081359,98.8996576781064,5.0,5.0,1e-16,105.0,cn,0.7456529140472412,0.33441364898840964,-0.11997809052549187,7.823932229130507,339.65943767094245,3.884775966815023e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.7274456754080781,0.9889967032148795,1.0,1.0,72.74456754080781,98.89967032148796,5.0,5.0,5e-16,389.0,cn,1.4468209743499756,0.666602003020705,-0.12015539893602002,9.57743295125688,339.6575789109871,3.884791845721273e-13
150.0,150.0,700.0,700.0,2048.0,2048.0,0.999999999999904,1.0000000000000002,1.0,1.0,99.9999999999904,100.00000000000003,5.0,5.0,5e-19,2822.0,cn,25.414706707000732,0.008066255820158179,-5.893496202506419e-14,5.078442367572779,5.040491231500079,2.1743554687497405e-14
150.0,150.0,700.0,700.0,2048.0,2048.0,0.9999999999998227,1.0000000000000002,1.0,1.0,99.99999999998226,100.00000000000003,5.0,5.0,1e-18,1417.0,cn,14.757818698883057,0.007994115851970738,4.209663596398236e-14,5.079554936368922,5.04048187140427,2.1741031249997406e-14
150.0,150.0,700.0,700.0,2048.0,2048.0,0.9999999999999903,1.0000000000000002,1.0,1.0,99.99999999999903,100.00000000000003,5.0,5.0,5e-18,323.0,cn,6.1071555614471436,0.005788222079867854,-1.683825861469226e-14,5.1144814547703605,5.0405213620362215,2.1751675781247407e-14
150.0,150.0,700.0,700.0,2048.0,2048.0,0.9999999999999946,1.0000000000000002,1.0,1.0,99.99999999999946,100.00000000000003,5.0,5.0,1e-17,224.0,cn,5.129024982452393,0.0007531310333470056,1.6835103382940872e-14,5.203172266870676,5.0408362402049915,2.1836367187497393e-14
150.0,150.0,700.0,700.0,2048.0,2048.0,0.9999999999999907,1.0000000000000002,1.0,1.0,99.99999999999906,100.00000000000003,5.0,5.0,5e-17,439.0,cn,7.930227994918823,-0.006559951429241507,5.893252950297992e-14,5.496560985279951,5.040560581640233,2.17622421874974e-14
150.0,150.0,700.0,700.0,2048.0,2048.0,1.0000000000000477,1.0000000000000002,1.0,1.0,100.00000000000477,100.00000000000003,5.0,5.0,1e-16,835.0,cn,15.247640609741211,-0.0064403888805495205,-3.367697302670924e-14,5.52574327449771,5.04049862180444,2.1745546874997403e-14
150.0,150.0,700.0,700.0,2048.0,2048.0,1.0000000000001814,1.0000000000000002,1.0,1.0,100.00000000001815,100.00000000000003,5.0,5.0,5e-16,4107.0,cn,37.89908766746521,-0.006359033165106423,0.0,5.536077558923119,5.040493289125716,2.17441093749974e-14
150.0,150.0,700.0,700.0,4096.0,4096.0,0.9999999999998679,1.0000000000000002,1.0000000000000002,1.0000000000000002,99.99999999998676,100.0,5.0,5.0,5e-19,1349.0,cn,93.28488445281982,0.0023499857809199613,-5.893452539064914e-14,5.013381181448957,5.040503679475131,2.1746910156247398e-14
150.0,150.0,700.0,700.0,4096.0,4096.0,1.000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,100.00000000000017,100.0,5.0,5.0,1e-18,680.0,cn,60.80924725532532,0.0025523336773974202,5.051497238669729e-14,5.012088430255058,5.040514824841965,2.1749914062497403e-14
150.0,150.0,700.0,700.0,4096.0,4096.0,1.0000000000000226,1.0000000000000002,1.0000000000000002,1.0000000000000002,100.00000000000223,100.0,5.0,5.0,5e-18,171.0,cn,31.79504370689392,0.005481112940637226,1.683632891836012e-14,5.001325691761728,5.040713927847282,2.1803507812497392e-14
150.0,150.0,700.0,700.0,4096.0,4096.0,1.0000000000000095,1.0000000000000002,1.0000000000000002,1.0000000000000002,100.00000000000092,100.0,5.0,5.0,1e-17,140.0,cn,30.192333221435547,0.0015022586945442652,-8.416976761528265e-15,5.066904845950842,5.040951010697461,2.1867156249997386e-14
150.0,150.0,700.0,700.0,4096.0,4096.0,0.9999999999999694,1.0000000000000002,1.0000000000000002,1.0000000000000002,99.9999999999969,100.0,5.0,5.0,5e-17,373.0,cn,61.5004186630249,-0.010549849961723555,-4.209458726533995e-14,5.331527249670626,5.040563641702361,2.1763066406247397e-14
150.0,150.0,700.0,700.0,4096.0,4096.0,1.0000000000000415,1.0000000000000002,1.0000000000000002,1.0000000000000002,100.00000000000412,100.0,5.0,5.0,1e-16,725.0,cn,62.71750330924988,-0.010877989552655294,3.367732038749365e-14,5.352813278305334,5.040481291866916,2.17408749999974e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,1.000000000000229,1.0000000000000002,1.0,1.0,100.0000000000229,100.00000000000003,5.0,5.0,5e-19,5628.0,cn,60.108312129974365,0.0005767736728435475,-2.5258031672929243e-14,5.729056814059227,5.040478539120503,2.1740132812497398e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,0.999999999999929,1.0000000000000002,1.0,1.0,99.9999999999929,100.00000000000003,5.0,5.0,1e-18,2823.0,cn,29.934022426605225,0.0005511249554039353,1.6838458337881104e-14,5.730731952912309,5.040501433193175,2.1746304687497408e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,1.000000000000016,1.0000000000000002,1.0,1.0,100.00000000000159,100.00000000000003,5.0,5.0,5e-18,617.0,cn,9.42471694946289,5.800947055471676e-05,4.20964333946058e-14,5.768545427172033,5.040489956377669,2.1743210937497402e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,1.000000000000009,1.0000000000000002,1.0,1.0,100.00000000000091,100.00000000000003,5.0,5.0,1e-17,391.0,cn,6.139957904815674,-0.00022427631835705156,0.0,5.8594595277123185,5.040595467304742,2.1771636718747403e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,1.0000000000000375,1.0000000000000002,1.0,1.0,100.00000000000375,100.00000000000003,5.0,5.0,5e-17,603.0,cn,9.082069396972656,0.008029062418472437,2.5257192665073958e-14,6.177177056586199,5.040534351001083,2.1755175781247408e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,1.0000000000000215,1.0000000000000002,1.0,1.0,100.00000000000216,100.00000000000003,5.0,5.0,1e-16,1121.0,cn,17.890217542648315,0.009811522277104329,0.0,6.213236741767803,5.040493738332552,2.1744230468747403e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,1.000000000000011,1.0000000000000002,1.0,1.0,100.00000000000111,100.00000000000003,5.0,5.0,5e-16,5469.0,cn,42.487786531448364,0.010482740695031119,3.3677355816757436e-14,6.2260490556589865,5.040479524303326,2.1740398437497407e-14
150.0,150.0,850.0,850.0,4096.0,4096.0,1.0000000000000622,1.0000000000000002,1.0000000000000002,1.0000000000000002,100.0000000000062,100.0,5.0,5.0,5e-19,1492.0,cn,60.01018500328064,0.003463138247404597,8.419247904079075e-15,5.004990438367455,5.0404976943571285,2.1745296874997404e-14
150.0,150.0,850.0,850.0,4096.0,4096.0,1.000000000000017,1.0000000000000004,1.0000000000000002,1.0000000000000002,100.00000000000168,100.00000000000001,5.0,5.0,1e-18,752.0,cn,40.2569215297699,0.003604264690039666,-2.5256849369893323e-14,5.004321323385427,5.040557188150264,2.17613281249974e-14
150.0,150.0,850.0,850.0,4096.0,4096.0,1.0000000000000258,1.0000000000000002,1.0000000000000002,1.0000000000000002,100.00000000000254,100.0,5.0,5.0,5e-18,186.0,cn,24.707613706588745,0.005397666617015905,1.683466065461298e-14,5.004000066648913,5.040880428828336,2.1848226562497382e-14
150.0,150.0,850.0,850.0,4096.0,4096.0,0.9999999999999871,1.0000000000000002,1.0000000000000002,1.0000000000000002,99.99999999999868,100.0,5.0,5.0,1e-17,147.0,cn,24.08655858039856,0.001264639270174299,8.419050128216041e-15,5.071147108190144,5.040537163614761,2.1755933593747404e-14
150.0,150.0,850.0,850.0,4096.0,4096.0,0.9999999999999706,1.0000000000000002,1.0000000000000002,1.0000000000000002,99.99999999999703,100.0,5.0,5.0,5e-17,377.0,cn,51.739779233932495,-0.010399777375384951,-1.6838343883887878e-14,5.337682111004417,5.040512853639543,2.1749382812497405e-14
150.0,150.0,850.0,850.0,4096.0,4096.0,1.000000000000022,1.0000000000000004,1.0000000000000002,1.0000000000000002,100.00000000000217,100.00000000000001,5.0,5.0,1e-16,732.0,cn,76.57652688026428,-0.010698251691483628,-2.5256864193370912e-14,5.360988762020481,5.040556202034166,2.17610624999974e-14
150.0,150.0,1000.0,1000.0,2048.0,2048.0,0.9999999999998356,0.9999999604446004,1.0,1.0,99.99999999998356,99.99999604446003,5.0,5.0,5e-18,4691.0,cn,70.54167127609253,-0.00871564742164245,-3.350313565273662,26.041458239337096,22.402621880103084,2.4729671874996866e-14
150.0,150.0,1000.0,1000.0,2048.0,2048.0,0.9999999999998613,0.9999999604463247,1.0,1.0,99.99999999998613,99.99999604463247,5.0,5.0,1e-17,2734.0,cn,52.74173641204834,-0.004527117659262256,-3.3502996380796324,26.060504369855444,22.40216474473471,2.4729140624996868e-14
150.0,150.0,1000.0,1000.0,2048.0,2048.0,1.0000000000000724,0.9999999604326562,1.0,1.0,100.00000000000723,99.99999604326561,5.0,5.0,5e-17,3034.0,cn,59.043442726135254,0.01638047951686188,-3.35041001000936,26.16254080555331,22.405788228010184,2.473335156249686e-14
150.0,150.0,1000.0,1000.0,4096.0,4096.0,1.000000000000036,1.0000000000000002,1.0,1.0,100.0000000000036,100.00000000000003,5.0,5.0,1e-18,853.0,cn,69.2289559841156,0.0048714539819937975,1.6837764994962027e-14,5.000070378025288,5.0405706179099905,2.1764945312497396e-14
150.0,150.0,1000.0,1000.0,4096.0,4096.0,1.0000000000000024,1.0000000000000002,1.0,1.0,100.00000000000024,100.00000000000003,5.0,5.0,5e-18,206.0,cn,40.57370686531067,0.005402869899142837,-1.6837610618405733e-14,5.010612505639802,5.040586022778952,2.17690937499974e-14
150.0,150.0,1000.0,1000.0,4096.0,4096.0,1.0000000000000226,1.0000000000000002,1.0,1.0,100.00000000000226,100.00000000000003,5.0,5.0,1e-17,158.0,cn,43.45829248428345,0.001020925389174223,8.419338663788368e-15,5.081480433723844,5.04047958225563,2.1740414062497403e-14
150.0,150.0,1000.0,1000.0,4096.0,4096.0,1.000000000000047,1.0000000000000002,1.0,1.0,100.0000000000047,100.00000000000003,5.0,5.0,5e-17,385.0,cn,77.80233550071716,-0.01006602563077423,-2.5255140722371823e-14,5.352747460966204,5.040670859282546,2.17919257812474e-14
