E,E_ana,L,L_ana,N,N_ana,a_final,a_final_ana,a_initial,a_initial_ana,conservation,conservation_ana,deltaz,deltaz_ana,dt,iterations,method,program_time,skewness,skewness_ana,stdev,stdev_ana,time_ana
150.0,150.0,100.0,100.0,1024.0,1024.0,0.9999999953724907,0.9999999953724894,0.9999999995067408,0.9999999995067408,99.99999958657499,99.99999958657486,5.0,5.0,1e-16,6.0,pe,0.0034666061401367188,-0.00023244264636156802,-0.00023244275181118074,5.048050179620095,5.0480501805174605,2.3687050781247055e-14
150.0,150.0,100.0,100.0,2048.0,2048.0,0.9999999994867642,0.9999999994821388,0.9999999995067105,0.9999999995067105,99.99999999800536,99.99999999754283,5.0,5.0,1e-20,55067.0,pe,35.1704740524292,-3.3454210735885887e-06,-3.345404124079719e-06,5.040476882332037,5.040476874554619,2.1739578124997403e-14
150.0,150.0,100.0,100.0,2048.0,2048.0,0.9999999994829524,0.9999999994820731,0.9999999995067105,0.9999999995067105,99.99999999762419,99.99999999753625,5.0,5.0,5e-20,11014.0,pe,7.027994632720947,-3.354752030750072e-06,-3.3547603917839053e-06,5.040481276283889,5.040481280180517,2.17407656249974e-14
150.0,150.0,100.0,100.0,2048.0,2048.0,0.9999999994825668,0.9999999994820731,0.9999999995067105,0.9999999995067105,99.99999999758563,99.99999999753625,5.0,5.0,1e-19,5507.0,pe,3.545984983444214,-3.3547521065244584e-06,-3.3547603917839053e-06,5.040481276283681,5.040481280180517,2.17407656249974e-14
150.0,150.0,100.0,100.0,2048.0,2048.0,0.9999999994811205,0.9999999994810146,0.9999999995067105,0.9999999995067105,99.999999997441,99.99999999743041,5.0,5.0,5e-19,1102.0,pe,0.7456207275390625,-3.450153388134149e-06,-3.4501643653535162e-06,5.040525228927473,5.040525233660516,2.1752609374997397e-14
150.0,150.0,100.0,100.0,2048.0,2048.0,0.9999999994810775,0.9999999994810146,0.9999999995067105,0.9999999995067105,99.9999999974367,99.99999999743041,5.0,5.0,1e-18,551.0,pe,0.3597087860107422,-3.4501534639059706e-06,-3.4501643653535162e-06,5.040525228927555,5.040525233660516,2.1752609374997397e-14
150.0,150.0,100.0,100.0,2048.0,2048.0,0.9999999994660732,0.9999999994660657,0.9999999995067105,0.9999999995067105,99.99999999593626,99.99999999593551,5.0,5.0,5e-18,111.0,pe,0.07008647918701172,-5.072167537493199e-06,-5.072186177310489e-06,5.041113563550939,5.041113569784221,2.1910523437497372e-14
150.0,150.0,100.0,100.0,2048.0,2048.0,0.9999999994386259,0.9999999994386224,0.9999999995067105,0.9999999995067105,99.99999999319154,99.99999999319118,5.0,5.0,1e-17,56.0,pe,0.03599953651428223,-7.998027111591555e-06,-7.998030859880142e-06,5.041854993174117,5.041854993944072,2.2107914062497338e-14
150.0,150.0,100.0,100.0,2048.0,2048.0,0.9999999973792223,0.9999999973792204,0.9999999995067105,0.9999999995067105,99.99999978725117,99.99999978725099,5.0,5.0,5e-17,12.0,pe,0.010401248931884766,-0.00024441016245387503,-0.00024441027334481404,5.048052294125999,5.048052295024311,2.3687050781247055e-14
150.0,150.0,100.0,100.0,2048.0,2048.0,0.9999999973792218,0.9999999973792204,0.9999999995067105,0.9999999995067105,99.99999978725113,99.99999978725099,5.0,5.0,1e-16,6.0,pe,0.00487828254699707,-0.00024441016231977543,-0.00024441027334481404,5.048052294125968,5.048052295024311,2.3687050781247055e-14
150.0,150.0,100.0,100.0,4096.0,4096.0,0.999999999500104,0.9999999994941874,0.9999999995067067,0.9999999995067067,99.99999999933974,99.99999999874807,5.0,5.0,1e-20,55067.0,pe,49.925620555877686,-3.44339698060592e-06,-3.4433793916898133e-06,5.0404768996633535,5.040476891881142,2.1739578124997403e-14
150.0,150.0,100.0,100.0,4096.0,4096.0,0.9999999994952639,0.999999999494127,0.9999999995067067,0.9999999995067067,99.99999999885571,99.99999999874203,5.0,5.0,5e-20,11014.0,pe,9.923075914382935,-3.4525331276271864e-06,-3.4525409916953074e-06,5.040481293585071,5.04048129748091,2.17407656249974e-14
150.0,150.0,100.0,100.0,4096.0,4096.0,0.9999999994947139,0.999999999494127,0.9999999995067067,0.9999999995067067,99.99999999880072,99.99999999874203,5.0,5.0,1e-19,5507.0,pe,5.0060508251190186,-3.4525330686932644e-06,-3.4525409916953074e-06,5.040481293584395,5.04048129748091,2.17407656249974e-14
150.0,150.0,100.0,100.0,4096.0,4096.0,0.9999999994936545,0.9999999994935468,0.9999999995067067,0.9999999995067067,99.99999999869478,99.999999998684,5.0,5.0,5e-19,1102.0,pe,1.0090398788452148,-3.5536948469871204e-06,-3.5537063543182234e-06,5.040525247144344,5.040525251877571,2.1752609374997397e-14
150.0,150.0,100.0,100.0,4096.0,4096.0,0.999999999493619,0.9999999994935468,0.9999999995067067,0.9999999995067067,99.99999999869122,99.999999998684,5.0,5.0,1e-18,551.0,pe,0.5258975028991699,-3.5536947375383862e-06,-3.5537063543182234e-06,5.040525247144489,5.040525251877571,2.1752609374997397e-14
150.0,150.0,100.0,100.0,4096.0,4096.0,0.9999999994861408,0.9999999994861296,0.9999999995067067,0.9999999995067067,99.99999999794342,99.9999999979423,5.0,5.0,5e-18,111.0,pe,0.09907364845275879,-5.206822267519997e-06,-5.206841504384679e-06,5.041113587838062,5.041113594071463,2.1910523437497372e-14
150.0,150.0,100.0,100.0,4096.0,4096.0,0.9999999994721089,0.9999999994721023,0.9999999995067067,0.9999999995067067,99.99999999654023,99.99999999653956,5.0,5.0,1e-17,56.0,pe,0.050925254821777344,-8.206324368183898e-06,-8.206328385575284e-06,5.041855030820424,5.041855031590397,2.2107914062497338e-14
150.0,150.0,100.0,100.0,4096.0,4096.0,0.999999998428751,0.999999998428749,0.9999999995067067,0.9999999995067067,99.99999989220443,99.99999989220423,5.0,5.0,5e-17,12.0,pe,0.012211322784423828,-0.00025068836215961246,-0.0002506884768019391,5.04805340276013,5.048053403659108,2.3687050781247055e-14
150.0,150.0,100.0,100.0,4096.0,4096.0,0.9999999984287499,0.999999998428749,0.9999999995067067,0.9999999995067067,99.99999989220431,99.99999989220423,5.0,5.0,1e-16,6.0,pe,0.007027387619018555,-0.0002506883622434257,-0.0002506884768019391,5.048053402760142,5.048053403659108,2.3687050781247055e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.999981722494444,0.9999817225122392,1.0,1.0,99.9981722494444,99.99817225122392,5.0,5.0,1e-20,63663.0,pe,26.088717699050903,-2.9023580888533087,-2.902358074494511,24.677266272946916,24.677265851097324,2.5133144531246797e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.9999817209471702,0.9999817209446309,1.0,1.0,99.99817209471702,99.99817209446309,5.0,5.0,5e-20,12733.0,pe,5.18713116645813,-2.902382330230377,-2.9023824202560125,24.677977361490125,24.67798000218252,2.513393749999679e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.9999817170458817,0.9999817170521269,1.0,1.0,99.99817170458817,99.99817170521268,5.0,5.0,1e-19,6367.0,pe,2.6010234355926514,-2.902442927982995,-2.9024428592634925,24.679755070911412,24.679753054734164,2.5135906249996792e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.999981693615618,0.999981693619926,1.0,1.0,99.99816936156179,99.9981693619926,5.0,5.0,5e-19,1274.0,pe,0.533031702041626,-2.902806344826675,-2.902806283053236,24.690420959686005,24.690419146012967,2.5147749999996788e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.9999816936157744,0.999981693619926,1.0,1.0,99.99816936157744,99.9981693619926,5.0,5.0,1e-18,637.0,pe,0.26939868927001953,-2.9028063448269132,-2.902806283053236,24.690420959684566,24.690419146012967,2.5147749999996788e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.9999814578393716,0.9999814578389372,1.0,1.0,99.99814578393716,99.99814578389372,5.0,5.0,5e-18,128.0,pe,0.05209660530090332,-2.906424639000015,-2.9064246460965393,24.79704490290705,24.797045112794326,2.5266187499996763e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.9999814578393872,0.9999814578389372,1.0,1.0,99.99814578393872,99.99814578389372,5.0,5.0,1e-17,64.0,pe,0.026713132858276367,-2.906424639000039,-2.9064246460965393,24.79704490290688,24.797045112794326,2.5266187499996763e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.999980652374726,0.9999806523803274,1.0,1.0,99.9980652374726,99.99806523803274,5.0,5.0,5e-17,13.0,pe,0.00597691535949707,-2.9182834473644457,-2.918283367504235,25.151985390270593,25.15198297176146,2.5660968749996692e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.9999761275662618,0.9999761275705473,1.0,1.0,99.99761275662618,99.99761275705474,5.0,5.0,1e-16,7.0,pe,0.003404855728149414,-2.9735490462039547,-2.9735490011444417,26.91419466143162,26.91419315560138,2.7634890624996337e-14
150.0,150.0,250.0,250.0,512.0,512.0,0.9999124463323229,0.9999124463284493,1.0,1.0,99.99124463323228,99.99124463284494,5.0,5.0,5e-16,2.0,pe,0.0013813972473144531,-3.266698445191651,-3.266698455950611,36.5297999654159,36.52980021274093,3.947841796874419e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.9999999999863634,0.9999999999999998,1.0,1.0,99.99999999863634,99.99999999999997,5.0,5.0,1e-20,55067.0,pe,26.440389394760132,-9.092902493960795e-13,0.0,5.040476489627133,5.04047648186512,2.1739578124997403e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.9999999999973298,0.9999999999999999,1.0,1.0,99.99999999973298,99.99999999999999,5.0,5.0,5e-20,11014.0,pe,5.2779998779296875,-7.577398934325149e-14,4.20966606485786e-14,5.0404808822949425,5.040480886193233,2.17407656249974e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.9999999999986016,0.9999999999999999,1.0,1.0,99.99999999986015,99.99999999999999,5.0,5.0,1e-19,5507.0,pe,2.646857261657715,-1.2628998223867695e-13,4.20966606485786e-14,5.040480882295947,5.040480886193233,2.17407656249974e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.9999999999997401,0.9999999999999999,1.0,1.0,99.99999999997401,99.99999999999999,5.0,5.0,5e-19,1102.0,pe,0.5651373863220215,-8.419111970981212e-14,0.0,5.040524821793737,5.0405248265255365,2.1752609374997397e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.9999999999998699,0.9999999999999999,1.0,1.0,99.99999999998698,99.99999999999999,5.0,5.0,1e-18,551.0,pe,0.26543188095092773,-2.525733591294136e-14,0.0,5.040524821793888,5.0405248265255365,2.1752609374997397e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.9999999999999722,0.9999999999999998,1.0,1.0,99.99999999999723,99.99999999999997,5.0,5.0,5e-18,111.0,pe,0.05334591865539551,8.416165726332822e-15,2.524849708537811e-14,5.041112931517482,5.041112937748227,2.1910523437497372e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.9999999999999857,0.9999999999999999,1.0,1.0,99.99999999999856,99.99999999999999,5.0,5.0,1e-17,56.0,pe,0.02734971046447754,1.6824910796702568e-14,-2.5237366183499068e-14,5.041853953106647,5.041853953876108,2.2107914062497338e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.999999999999997,0.9999999999999998,1.0,1.0,99.9999999999997,99.99999999999997,5.0,5.0,5e-17,12.0,pe,0.0064411163330078125,1.6763360585204333e-14,5.029008172924692e-14,5.048017159223087,5.048017160105278,2.3687050781247055e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.9999999999999988,0.9999999999999998,1.0,1.0,99.99999999999987,99.99999999999997,5.0,5.0,1e-16,6.0,pe,0.003649473190307617,-6.70534423408161e-14,5.029008172924692e-14,5.048017159223118,5.048017160105278,2.3687050781247055e-14
150.0,150.0,250.0,250.0,1024.0,1024.0,0.9999999999999996,0.9999999999999999,1.0,1.0,99.99999999999996,99.99999999999999,5.0,5.0,5e-16,2.0,pe,0.0016131401062011719,-3.828298857822498e-13,6.380498087381872e-13,5.132271870724591,5.132271873134736,3.947841796874419e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.0000000000058507,1.0000000000000002,1.0,1.0,100.00000000058506,100.00000000000003,5.0,5.0,1e-20,55067.0,pe,35.9623646736145,5.893547912694453e-14,-1.6838708399941113e-14,5.040476489643643,5.040476481865133,2.1739578124997403e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.0000000000009783,1.0000000000000002,1.0,1.0,100.00000000009783,100.00000000000003,5.0,5.0,5e-20,11014.0,pe,7.193035364151001,-7.577398934313897e-14,-8.419332129715657e-15,5.040480882297437,5.040480886193245,2.17407656249974e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.000000000000625,1.0000000000000002,1.0,1.0,100.0000000000625,100.00000000000003,5.0,5.0,1e-19,5507.0,pe,3.564969539642334,-4.209666074617438e-14,-8.419332129715657e-15,5.040480882297993,5.040480886193245,2.17407656249974e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.000000000000099,1.0000000000000002,1.0,1.0,100.0000000000099,100.00000000000003,5.0,5.0,5e-19,1102.0,pe,0.731208086013794,-1.6838223941959766e-14,-1.6838223894541703e-14,5.040524821794001,5.0405248265255365,2.1752609374997397e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.0000000000000457,1.0000000000000002,1.0,1.0,100.00000000000458,100.00000000000003,5.0,5.0,1e-18,551.0,pe,0.3807823657989502,-3.3676447883919134e-14,-1.6838223894541703e-14,5.040524821794022,5.0405248265255365,2.1752609374997397e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.0000000000000102,1.0000000000000002,1.0,1.0,100.00000000000102,100.00000000000003,5.0,5.0,5e-18,111.0,pe,0.07125425338745117,-8.416165726332601e-15,1.6832331390252017e-14,5.041112931517526,5.041112937748232,2.1910523437497372e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.0000000000000058,1.0000000000000002,1.0,1.0,100.00000000000058,100.00000000000003,5.0,5.0,1e-17,56.0,pe,0.036244869232177734,8.412455398351156e-15,4.206227697249892e-14,5.041853953106672,5.041853953876089,2.2107914062497338e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.000000000000001,1.0000000000000002,1.0,1.0,100.00000000000011,100.00000000000003,5.0,5.0,5e-17,12.0,pe,0.008517026901245117,5.0290081755612643e-14,-1.676336057641552e-14,5.048017159223099,5.048017160105291,2.3687050781247055e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.0000000000000004,1.0000000000000002,1.0,1.0,100.00000000000004,100.00000000000003,5.0,5.0,1e-16,6.0,pe,0.004849672317504883,3.3526721170408667e-14,-1.676336057641552e-14,5.048017159223087,5.048017160105291,2.3687050781247055e-14
150.0,150.0,250.0,250.0,2048.0,2048.0,1.0000000000000004,1.0000000000000002,1.0,1.0,100.00000000000004,100.00000000000003,5.0,5.0,5e-16,2.0,pe,0.0022983551025390625,3.828298857822609e-13,3.8282988524291237e-13,5.132271870724542,5.132271873134736,3.947841796874419e-14
150.0,150.0,250.0,250.0,4096.0,4096.0,1.000000000008066,1.0000000000000002,1.0,1.0,100.0000000008066,100.00000000000003,5.0,5.0,1e-20,55067.0,pe,49.98061275482178,1.5996772905810985e-12,-8.419354199970618e-15,5.040476489651412,5.04047648186512,2.1739578124997403e-14
150.0,150.0,250.0,250.0,4096.0,4096.0,1.0000000000015898,1.0000000000000002,1.0,1.0,100.00000000015899,100.00000000000003,5.0,5.0,5e-20,11014.0,pe,9.972293138504028,4.714826003565948e-13,-6.735465703772451e-14,5.040480882299983,5.040480886193264,2.17407656249974e-14
150.0,150.0,250.0,250.0,4096.0,4096.0,1.0000000000007385,1.0000000000000002,1.0,1.0,100.00000000007385,100.00000000000003,5.0,5.0,1e-19,5507.0,pe,4.993862152099609,2.5257996447698267e-13,-6.735465703772451e-14,5.040480882298417,5.040480886193264,2.17407656249974e-14
150.0,150.0,250.0,250.0,4096.0,4096.0,1.000000000000148,1.0000000000000002,1.0,1.0,100.00000000001481,100.00000000000003,5.0,5.0,5e-19,1102.0,pe,1.027414321899414,1.0102934365174717e-13,1.6838223894541892e-14,5.040524821794191,5.040524826525518,2.1752609374997397e-14
150.0,150.0,250.0,250.0,4096.0,4096.0,1.0000000000000773,1.0000000000000002,1.0,1.0,100.00000000000773,100.00000000000003,5.0,5.0,1e-18,551.0,pe,0.5151269435882568,5.051467182587568e-14,1.6838223894541892e-14,5.040524821794122,5.040524826525518,2.1752609374997397e-14
150.0,150.0,250.0,250.0,4096.0,4096.0,1.0000000000000167,1.0000000000000002,1.0,1.0,100.00000000000166,100.00000000000003,5.0,5.0,5e-18,111.0,pe,0.10217022895812988,-2.524849717899752e-14,9.257782264638817e-14,5.041112931517545,5.041112937748195,2.1910523437497372e-14
