,L,e
0,10.0,0.19076054413577098
1,10.0,0.7027695711100831
2,10.707070707070708,0.1732267890291916
3,10.707070707070708,0.6473121275963386
4,11.414141414141413,0.1579634778630732
5,11.414141414141413,0.5968136072081698
6,12.121212121212121,0.14460324524783127
7,12.121212121212121,0.5511035969829547
8,12.828282828282829,0.13284809547091844
9,12.828282828282829,0.5098391686987419
10,12.828282828282829,0.9855240802899139
11,13.535353535353536,0.12245482543246695
12,13.535353535353536,0.4726153826172823
13,13.535353535353536,0.9469578990416245
14,14.242424242424242,0.11322372029609415
15,14.242424242424242,0.4390210913846906
16,14.242424242424242,0.9006255592839905
17,14.94949494949495,0.10498977228845066
18,14.94949494949495,0.4086659207714223
19,14.94949494949495,0.8525067529663453
20,15.656565656565657,0.09761583508820197
21,15.656565656565657,0.3811920026680969
22,15.656565656565657,0.8051755802318423
23,16.363636363636363,0.09098726218243659
24,16.363636363636363,0.3562777075967424
25,16.363636363636363,0.7598157782486923
26,17.070707070707073,0.0850076852329135
27,17.070707070707073,0.33363729015974863
28,17.070707070707073,0.7169505551437668
29,17.77777777777778,0.07959567136390086
30,17.77777777777778,0.3130185702188325
31,17.77777777777778,0.6767647449800483
32,18.484848484848484,0.074682061156583
33,18.484848484848484,0.2941997963996583
34,18.484848484848484,0.6392640491488307
35,18.484848484848484,0.999535274795682
36,19.19191919191919,0.07020783652767279
37,19.19191919191919,0.27698630085903336
38,19.19191919191919,0.6043594291789438
39,19.19191919191919,0.977910081547808
40,19.8989898989899,0.06612240331238455
41,19.8989898989899,0.26120725666016
42,19.8989898989899,0.5719138115010137
43,19.8989898989899,0.9437468734479159
44,20.606060606060606,0.062382200204659455
45,20.606060606060606,0.24671268467307172
46,20.606060606060606,0.5417685808754522
47,20.606060606060606,0.9059540402991446
48,21.313131313131315,0.05894956595504715
49,21.313131313131315,0.2333707670280645
50,21.313131313131315,0.513758743758831
51,21.313131313131315,0.8674906224860123
52,22.02020202020202,0.05579181206132798
53,22.02020202020202,0.22106547621260492
54,22.02020202020202,0.4877215400455008
55,22.02020202020202,0.8296595466299298
56,22.727272727272727,0.05288045985004931
57,22.727272727272727,0.20969450457121463
58,22.727272727272727,0.46350118695704795
59,22.727272727272727,0.7930893930379941
60,23.434343434343432,0.050190609763002526
61,23.434343434343432,0.19916746783326505
62,23.434343434343432,0.4409513123564719
63,23.434343434343432,0.7580824762081395
64,24.141414141414142,0.04770041750719769
65,24.141414141414142,0.1894043524147984
66,24.141414141414142,0.4199360036588759
67,24.141414141414142,0.7247678183806054
68,24.848484848484848,0.04539065701457343
69,24.848484848484848,0.18033417622583336
70,24.848484848484848,0.40033003326248906
71,24.848484848484848,0.6931775785728039
72,24.848484848484848,0.9954537935595729
73,25.555555555555557,0.04324435425837675
74,25.555555555555557,0.17189383463058422
75,25.555555555555557,0.382018604476747
76,25.555555555555557,0.6632885502415035
77,25.555555555555557,0.9715800403711637
78,26.262626262626263,0.04124647917020772
79,26.262626262626263,0.16402710596926665
80,26.262626262626263,0.3648968303679092
81,26.262626262626263,0.6350459886538242
82,26.262626262626263,0.9414688553683267
83,26.96969696969697,0.03938368542106419
84,26.96969696969697,0.15668379405951868
85,26.96969696969697,0.3488690768608924
86,26.96969696969697,0.6083778165227536
87,26.96969696969697,0.9095483605105626
88,27.67676767676768,0.03764408978149247
89,27.67676767676768,0.14981898803228574
90,27.67676767676768,0.3338482508439252
91,27.67676767676768,0.5832032987179425
92,27.67676767676768,0.8774138275580373
93,28.383838383838384,0.03601708437151651
94,28.383838383838384,0.14339242257672166
95,28.383838383838384,0.3197550821820736
