E,E_ana,L,L_ana,N,N_ana,a_final,a_final_ana,a_initial,a_initial_ana,conservation,conservation_ana,deltaz,deltaz_ana,dt,iterations,method,program_time,skewness,skewness_ana,stdev,stdev_ana,time_ana
150.0,150.0,400.0,400.0,2048.0,2048.0,0.9999999967002405,1.0000000000000002,1.0,1.0,99.99999967002405,100.00000000000003,5.0,5.0,1e-19,7176.0,rk,181.52041935920715,0.003011973793343266,5.051582462821004e-14,5.00788270646067,5.040486478872039,2.174227343749741e-14
150.0,150.0,400.0,400.0,2048.0,2048.0,0.9999896951594386,1.0000000000000002,1.0,1.0,99.99896951594386,100.00000000000003,5.0,5.0,5e-19,1436.0,rk,36.76048970222473,0.0030139883508886953,1.683816113330182e-14,5.007891618665337,5.040531089069928,2.1754296874997405e-14
150.0,150.0,400.0,400.0,2048.0,2048.0,0.9996715601142048,1.0000000000000002,1.0,1.0,99.96715601142047,100.00000000000003,5.0,5.0,1e-18,718.0,rk,18.15133261680603,0.0030196608054407336,-1.6838212127150214e-14,5.007913514265672,5.040526000716214,2.1752925781247403e-14
150.0,150.0,400.0,400.0,4096.0,4096.0,0.9999850126545846,1.0,1.0,1.0,99.99850126545846,100.0,5.0,5.0,5e-19,1174.0,rk,115.05544018745422,0.0007227268727303183,-1.6838365526711886e-14,5.03080003781406,5.040510694067717,2.17488007812474e-14
150.0,150.0,400.0,400.0,4096.0,4096.0,0.99952274698909,1.0000000000000002,1.0,1.0,99.95227469890901,100.00000000000003,5.0,5.0,1e-18,587.0,rk,57.42131543159485,0.0007351467264524604,-3.367688239956013e-14,5.030815454247296,5.0405031432602865,2.17467656249974e-14
150.0,150.0,550.0,550.0,1024.0,1024.0,0.7274453669138132,0.9843556877165645,1.0,1.0,72.74453669138133,98.43556877165645,5.0,5.0,5e-19,16256.0,rk,113.76222681999207,-0.06820338447572001,-0.15036358403139444,17.419380711125005,268.8714452007833,1.6123831311047374e-13
150.0,150.0,550.0,550.0,1024.0,1024.0,0.7274358094183772,0.9843556874853492,1.0,1.0,72.74358094183772,98.43556874853492,5.0,5.0,1e-18,8129.0,rk,56.97203969955444,-0.06820301533247403,-0.15036335193547387,17.419363112346087,268.87144756365416,1.612383125001222e-13
150.0,150.0,550.0,550.0,1024.0,1024.0,0.6978592732712078,0.9843557035324167,1.0,1.0,69.78592732712077,98.43557035324167,5.0,5.0,5e-18,1625.0,rk,11.432315349578857,-0.06850649358651531,-0.1503794593965691,17.3955824315127,268.87128357189465,1.6123835485852061e-13
150.0,150.0,550.0,550.0,1024.0,1024.0,0.22443101271167834,0.9843558485777741,1.0,1.0,22.443101271167833,98.43558485777741,5.0,5.0,1e-17,769.0,rk,5.376277923583984,-0.08385731917507667,-0.15052498399044179,16.697547736255608,268.86980119110257,1.6123873754895028e-13
150.0,150.0,550.0,550.0,2048.0,2048.0,0.999999997862694,1.0000000000000002,1.0,1.0,99.9999997862694,100.00000000000003,5.0,5.0,1e-19,9349.0,rk,236.6314902305603,0.005759111114725352,2.5258048007694056e-14,5.001585166170827,5.040477452535491,2.1739839843747403e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,0.9999933266797998,1.0000000000000002,1.0,1.0,99.99933266797998,100.00000000000003,5.0,5.0,5e-19,1870.0,rk,47.76082229614258,0.005759827678744854,1.6838614308284706e-14,5.001586302229773,5.040485870323692,2.17421093749974e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,0.9997871217724866,1.0000000000000002,1.0,1.0,99.97871217724867,100.00000000000003,5.0,5.0,1e-18,935.0,rk,23.58735156059265,0.005761279759074981,5.0515937891105396e-14,5.0016069346274,5.040482711740694,2.1741257812497404e-14
150.0,150.0,550.0,550.0,2048.0,2048.0,0.5441619106432884,1.0000000000000002,1.0,1.0,54.41619106432884,100.00000000000003,5.0,5.0,5e-18,191.0,rk,4.846590518951416,0.005623075366175988,3.366919994740512e-14,5.048709737697839,5.040886485498263,2.184985156249738e-14
150.0,150.0,550.0,550.0,4096.0,4096.0,0.999986598603213,1.0000000000000002,1.0,1.0,99.99865986032131,100.00000000000003,5.0,5.0,5e-19,1244.0,rk,122.6637213230133,0.001385518701101316,5.05151432056371e-14,5.0229038802285055,5.040509143269309,2.1748382812497402e-14
150.0,150.0,550.0,550.0,4096.0,4096.0,0.9995731276292786,1.0000000000000002,1.0,1.0,99.95731276292787,100.00000000000003,5.0,5.0,1e-18,622.0,rk,61.16016125679016,0.0013955424440710068,-9.261146653950408e-14,5.0229222183674835,5.040502418651231,2.1746570312497397e-14
150.0,150.0,700.0,700.0,1024.0,1024.0,0.7274456754078842,0.9889962824229223,1.0,1.0,72.74456754078842,98.89962824229222,5.0,5.0,1e-19,26100.0,rk,184.04821968078613,-0.13712315676367537,-0.11956458922594862,3.539685821257096,339.6637621285826,3.884738935565024e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.727445674613514,0.9889962955268721,1.0,1.0,72.7445674613514,98.8996295526872,5.0,5.0,5e-19,5222.0,rk,36.79754304885864,-0.1371569568529533,-0.1195830179427523,3.5398055452730137,339.6635697071131,3.884740585955649e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.727445649983333,0.9889962954881009,1.0,1.0,72.7445649983333,98.89962954881008,5.0,5.0,1e-18,2612.0,rk,18.432796478271484,-0.13715702352204903,-0.11958296341992382,3.5398059273228393,339.6635702764499,3.884740581072837e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.7273665409188861,0.9889962900990323,1.0,1.0,72.73665409188861,98.89962900990324,5.0,5.0,5e-18,524.0,rk,3.7078819274902344,-0.13718180769657481,-0.1195753847463614,3.540023185656651,339.6636494118093,3.884739902361898e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.7249410642129646,0.9889968854317521,1.0,1.0,72.49410642129645,98.89968854317522,5.0,5.0,1e-17,264.0,rk,1.8796534538269043,-0.13881029179578858,-0.12041062065502245,3.548368288455752,339.65489868899925,3.884814702166587e-13
150.0,150.0,700.0,700.0,1024.0,1024.0,0.02285757220172788,0.9889991853469828,1.0,1.0,2.2857572201727883,98.89991853469829,5.0,5.0,5e-17,52.0,rk,0.36438632011413574,-0.014550511422674316,-0.12360060558691148,3.9208672031598635,339.6209330487573,3.885100380877525e-13
150.0,150.0,700.0,700.0,2048.0,2048.0,0.9999960917477503,1.0000000000000002,1.0,1.0,99.99960917477503,100.00000000000003,5.0,5.0,5e-19,2818.0,rk,71.2358078956604,0.008090288330303149,3.36770601637926e-14,5.078071660704839,5.040494274485868,2.1744374999997405e-14
150.0,150.0,700.0,700.0,2048.0,2048.0,0.9998752188018853,1.0000000000000002,1.0,1.0,99.98752188018854,100.00000000000003,5.0,5.0,1e-18,1409.0,rk,36.12168526649475,0.008089872944641056,-5.051563991212628e-14,5.0780834954526775,5.040492622565289,2.1743929687497407e-14
150.0,150.0,700.0,700.0,2048.0,2048.0,0.6938715519650278,1.0000000000000002,1.0,1.0,69.38715519650277,100.00000000000003,5.0,5.0,5e-18,285.0,rk,7.352029323577881,0.00789303818012344,-8.418144949946763e-15,5.094665851051845,5.040717821832185,2.180455468749739e-14
150.0,150.0,700.0,700.0,2048.0,2048.0,0.0001902813456237052,1.0000000000000002,1.0,1.0,0.01902813456237052,100.00000000000003,5.0,5.0,1e-17,140.0,rk,3.6210145950317383,0.003127531025541754,7.57520248299681e-14,5.322557449557998,5.040968002434084,2.1871710937497377e-14
150.0,150.0,700.0,700.0,4096.0,4096.0,0.9999884279168593,1.0000000000000002,1.0000000000000002,1.0000000000000002,99.9988427916859,100.0,5.0,5.0,5e-19,1345.0,rk,131.58090806007385,0.00228047165813679,-5.051603285393298e-14,5.013824348749763,5.040479553279485,2.1740406249997405e-14
150.0,150.0,700.0,700.0,4096.0,4096.0,0.9996309928308127,1.0000000000000002,1.0000000000000002,1.0000000000000002,99.96309928308123,100.0,5.0,5.0,1e-18,673.0,rk,66.2434515953064,0.002289483749347672,1.6838134400302956e-14,5.013865708564635,5.04053375659507,2.1755015624997404e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,0.9999976901789588,1.0000000000000002,1.0,1.0,99.99976901789587,100.00000000000003,5.0,5.0,5e-19,5623.0,rk,144.5384123325348,0.0005824055411612935,1.6838621278382645e-14,5.728739166027659,5.040485174845433,2.1741921874997406e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,0.9999261834429717,1.0000000000000002,1.0,1.0,99.99261834429717,100.00000000000003,5.0,5.0,1e-18,2812.0,rk,72.34866905212402,0.0005795173405350478,5.893469568036196e-14,5.7289768426735534,5.040498824684921,2.17456015624974e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,0.8022305432940918,1.0000000000000002,1.0,1.0,80.22305432940918,100.00000000000003,5.0,5.0,5e-18,564.0,rk,14.567558526992798,0.0008822979801494036,-8.419329516059455e-15,5.728298654156013,5.04048140777408,2.1740906249997403e-14
150.0,150.0,850.0,850.0,2048.0,2048.0,0.0028966031038981676,1.0000000000000002,1.0,1.0,0.28966031038981677,100.00000000000003,5.0,5.0,1e-17,277.0,rk,7.152238845825195,0.0093642616337697,7.576253857587233e-14,5.634076017062842,5.04073480931299,2.1809121093747392e-14
150.0,150.0,850.0,850.0,4096.0,4096.0,0.9999903350186717,1.0000000000000004,1.0000000000000002,1.0000000000000002,99.99903350186715,100.00000000000001,5.0,5.0,5e-19,1488.0,rk,146.6506540775299,0.0034149171131029046,0.0,5.0052266050570715,5.04047736560934,2.17398164062474e-14
150.0,150.0,850.0,850.0,4096.0,4096.0,0.9996914976859489,1.0000000000000002,1.0000000000000002,1.0000000000000002,99.96914976859486,100.0,5.0,5.0,1e-18,745.0,rk,73.01361608505249,0.003424275800855198,-4.2094151566452974e-14,5.005262846604989,5.040581032561579,2.17677499999974e-14
150.0,150.0,850.0,850.0,4096.0,4096.0,0.423398666120525,1.0000000000000004,1.0000000000000002,1.0000000000000002,42.3398666120525,100.00000000000001,5.0,5.0,5e-18,153.0,rk,15.07579255104065,0.0038429445495071868,-9.25933396218814e-14,5.090447801490052,5.040831322115008,2.1835046874997388e-14
150.0,150.0,1000.0,1000.0,2048.0,2048.0,0.6816435127176904,0.9999999604447526,1.0,1.0,68.16435127176904,99.99999604447525,5.0,5.0,5e-18,4417.0,rk,111.9580295085907,-0.010540901289231712,-3.35031233643523,25.961950165894745,22.402581544610047,2.4729624999996864e-14
150.0,150.0,1000.0,1000.0,2048.0,2048.0,4.903183755209279e-05,0.9999999604393005,1.0,1.0,0.004903183755209279,99.99999604393005,5.0,5.0,1e-17,1958.0,rk,49.699947118759155,-0.016562498163849845,-3.350356365995978,24.16272836542082,22.404026902118684,2.4731304687496865e-14
150.0,150.0,1000.0,1000.0,4096.0,4096.0,0.9999921792150649,1.0000000000000002,1.0,1.0,99.99921792150649,100.00000000000003,5.0,5.0,5e-19,1690.0,rk,164.32795548439026,0.004771514971369817,-1.683837061051931e-14,5.000171145304544,5.040510186794005,2.17486640624974e-14
150.0,150.0,1000.0,1000.0,4096.0,4096.0,0.9997505914815474,1.0000000000000002,1.0,1.0,99.97505914815474,100.00000000000003,5.0,5.0,1e-18,845.0,rk,82.70113968849182,0.004774157015192202,-2.5257612562539563e-14,5.000193034291173,5.04050641857315,2.1747648437497408e-14
150.0,150.0,1000.0,1000.0,4096.0,4096.0,0.49374729943454015,1.0000000000000002,1.0,1.0,49.374729943454014,100.00000000000003,5.0,5.0,5e-18,173.0,rk,16.937406063079834,0.00480904359053848,-8.41744510631406e-15,5.061380764726029,5.040857516496646,2.1842078124997383e-14
